Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer ID,Region
T000231,10-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,33,"450,000","14,850,000",Customer-758,Yangon
T000232,10-02-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,290,"350,000","101,500,000",Customer-977,Taunggyi
T000233,10-02-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,340,"25,000","8,500,000",Customer-180,Mandalay
T000234,10-02-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,50,"350,000","17,500,000",Customer-882,Yangon
T000235,11-02-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,21,"120,000","2,520,000",Customer-846,Yangon
T000236,11-02-2025,PROD-005,Noise-Cancelling Headphones,Electronics,41,"950,000","38,950,000",Customer-933,Taunggyi
T000237,11-02-2025,PROD-003,27-inch 4K Monitor,Electronics,6,"1,200,000","7,200,000",Customer-038,Naypyitaw
T000238,11-02-2025,PROD-005,Noise-Cancelling Headphones,Electronics,480,"950,000","456,000,000",Customer-802,Mandalay
T000239,11-02-2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000",Customer-979,Taunggyi
T000240,11-02-2025,PROD-010,Webcam 1080p HD,Electronics,26,"200,000","5,200,000",Customer-536,Yangon
T000241,11-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,"450,000","4,050,000",Customer-808,Naypyitaw
T000242,11-02-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,15,"25,000","375,000",Customer-845,Bago
T000243,11-02-2025,PROD-009,Adjustable Monitor Arm,Furniture,32,"180,000","5,760,000",Customer-553,Mandalay
T000244,11-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,16,"450,000","7,200,000",Customer-405,Mandalay
T000245,11-02-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,11,"25,000","275,000",Customer-063,Naypyitaw
T000246,11-02-2025,PROD-003,27-inch 4K Monitor,Electronics,120,"1,200,000","144,000,000",Customer-725,Yangon
T000247,11-02-2025,PROD-004,Standing Desk Converter,Furniture,27,"500,000","13,500,000",Customer-744,Naypyitaw
T000248,11-02-2025,PROD-009,Adjustable Monitor Arm,Furniture,7,"180,000","1,260,000",Customer-687,Yangon
T000249,11-02-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,15,"120,000","1,800,000",Customer-603,Mandalay
T000250,13-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,"450,000","2,250,000",Customer-983,Taunggyi
T000251,13-02-2025,PROD-004,Standing Desk Converter,Furniture,360,"500,000","180,000,000",Customer-410,Yangon
T000252,13-02-2025,PROD-003,27-inch 4K Monitor,Electronics,10,"1,200,000","12,000,000",Customer-785,Yangon
T000253,13-02-2025,PROD-010,Webcam 1080p HD,Electronics,38,"200,000","7,600,000",Customer-143,Bago
T000254,13-02-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,36,"120,000","4,320,000",Customer-812,Mandalay
T000255,13-02-2025,PROD-009,Adjustable Monitor Arm,Furniture,48,"180,000","8,640,000",Customer-669,Mandalay
T000256,13-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,42,"450,000","18,900,000",Customer-403,Yangon
T000257,24-02-2025,PROD-010,Webcam 1080p HD,Electronics,34,"200,000","6,800,000",Customer-364,Taunggyi
T000258,24-02-2025,PROD-005,Noise-Cancelling Headphones,Electronics,42,"950,000","39,900,000",Customer-911,Bago
T000259,24-02-2025,PROD-003,27-inch 4K Monitor,Electronics,26,"1,200,000","31,200,000",Customer-597,Naypyitaw
T000260,24-02-2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000",Customer-558,Yangon
T000261,24-02-2025,PROD-004,Standing Desk Converter,Furniture,41,"500,000","20,500,000",Customer-293,Naypyitaw
T000262,24-02-2025,PROD-004,Standing Desk Converter,Furniture,39,"500,000","19,500,000",Customer-152,Mandalay
T000263,24-02-2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"950,000","5,700,000",Customer-542,Taunggyi
T000264,24-02-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,23,"25,000","575,000",Customer-557,Mandalay
T000265,24-02-2025,PROD-010,Webcam 1080p HD,Electronics,13,"200,000","2,600,000",Customer-411,Yangon
T000266,24-02-2025,PROD-004,Standing Desk Converter,Furniture,49,"500,000","24,500,000",Customer-317,Yangon
T000267,26-02-2025,PROD-004,Standing Desk Converter,Furniture,34,"500,000","17,000,000",Customer-961,Mandalay
T000268,26-02-2025,PROD-009,Adjustable Monitor Arm,Furniture,45,"180,000","8,100,000",Customer-157,Mandalay
T000269,26-02-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,26,"25,000","650,000",Customer-831,Taunggyi
T000270,26-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,41,"450,000","18,450,000",Customer-456,Mandalay
T000271,26-02-2025,PROD-003,27-inch 4K Monitor,Electronics,50,"1,200,000","60,000,000",Customer-608,Mandalay
T000272,26-02-2025,PROD-009,Adjustable Monitor Arm,Furniture,40,"180,000","7,200,000",Customer-423,Bago
T000273,26-02-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,47,"350,000","16,450,000",Customer-702,Mandalay
T000274,26-02-2025,PROD-003,27-inch 4K Monitor,Electronics,42,"1,200,000","50,400,000",Customer-752,Bago
T000275,26-02-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"350,000","3,500,000",Customer-406,Mandalay
T000276,26-02-2025,PROD-010,Webcam 1080p HD,Electronics,430,"200,000","86,000,000",Customer-802,Mandalay
T000277,26-02-2025,PROD-007,USB-C Docking Station,Electronics,22,"250,000","5,500,000",Customer-824,Mandalay
T000278,26-02-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,40,"350,000","14,000,000",Customer-486,Yangon
T000279,26-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,25,"450,000","11,250,000",Customer-407,Naypyitaw
T000280,26-02-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,20,"120,000","2,400,000",Customer-958,Mandalay
T000281,26-02-2025,PROD-004,Standing Desk Converter,Furniture,470,"500,000","235,000,000",Customer-136,Mandalay
T000282,26-02-2025,PROD-003,27-inch 4K Monitor,Electronics,340,"1,200,000","408,000,000",Customer-804,Yangon
T000283,26-02-2025,PROD-007,USB-C Docking Station,Electronics,24,"250,000","6,000,000",Customer-262,Naypyitaw
T000284,26-02-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,470,"25,000","11,750,000",Customer-312,Mandalay
T000285,26-02-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,27,"25,000","675,000",Customer-991,Yangon
T000286,27-02-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,34,"350,000","11,900,000",Customer-705,Mandalay
T000287,27-02-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,30,"350,000","10,500,000",Customer-526,Taunggyi
T000288,27-02-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,37,"120,000","4,440,000",Customer-898,Mandalay
T000289,27-02-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,13,"350,000","4,550,000",Customer-049,Naypyitaw
T000290,27-02-2025,PROD-004,Standing Desk Converter,Furniture,18,"500,000","9,000,000",Customer-608,Mandalay
T000291,27-02-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"120,000","600,000",Customer-388,Mandalay
T000292,27-02-2025,PROD-010,Webcam 1080p HD,Electronics,6,"200,000","1,200,000",Customer-758,Yangon
T000293,27-02-2025,PROD-005,Noise-Cancelling Headphones,Electronics,42,"950,000","39,900,000",Customer-950,Taunggyi
T000294,27-02-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,20,"350,000","7,000,000",Customer-303,Yangon
T000295,27-02-2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"950,000","7,600,000",Customer-684,Taunggyi
T000296,28-02-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,39,"120,000","4,680,000",Customer-626,Mandalay
T000297,28-02-2025,PROD-010,Webcam 1080p HD,Electronics,17,"200,000","3,400,000",Customer-075,Bago
T000298,28-02-2025,PROD-004,Standing Desk Converter,Furniture,400,"500,000","200,000,000",Customer-872,Mandalay
T000299,28-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,12,"450,000","5,400,000",Customer-207,Yangon
T000300,28-02-2025,PROD-009,Adjustable Monitor Arm,Furniture,27,"180,000","4,860,000",Customer-890,Yangon
T000301,28-02-2025,PROD-007,USB-C Docking Station,Electronics,34,"250,000","8,500,000",Customer-242,Naypyitaw
T000302,28-02-2025,PROD-001,Ergonomic Mesh Chair,Furniture,25,"450,000","11,250,000",Customer-361,Mandalay
T000303,28-02-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,40,"25,000","1,000,000",Customer-208,Mandalay
T000304,28-02-2025,PROD-010,Webcam 1080p HD,Electronics,50,"200,000","10,000,000",Customer-069,Taunggyi
T000305,28-02-2025,PROD-005,Noise-Cancelling Headphones,Electronics,490,"950,000","465,500,000",Customer-312,Mandalay
T000306,28-02-2025,PROD-005,Noise-Cancelling Headphones,Electronics,16,"950,000","15,200,000",Customer-759,Naypyitaw
T000307,28-02-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,47,"350,000","16,450,000",Customer-737,Bago
T000308,28-02-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,22,"25,000","550,000",Customer-471,Yangon
T000309,28-02-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,12,"25,000","300,000",Customer-328,Yangon
T000310,28-02-2025,PROD-009,Adjustable Monitor Arm,Furniture,43,"180,000","7,740,000",Customer-984,Taunggyi
T000311,28-02-2025,PROD-003,27-inch 4K Monitor,Electronics,36,"1,200,000","43,200,000",Customer-265,Mandalay
T000312,04-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,33,"450,000","14,850,000",Customer-907,Naypyitaw
T000313,04-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,16,"180,000","2,880,000",Customer-503,Mandalay
T000314,04-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,210,"950,000","199,500,000",Customer-241,Yangon
T000315,04-03-2025,PROD-007,USB-C Docking Station,Electronics,34,"250,000","8,500,000",Customer-734,Yangon
T000316,04-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,48,"450,000","21,600,000",Customer-927,Taunggyi
T000317,04-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,160,"950,000","152,000,000",Customer-051,Bago
T000318,04-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,190,"350,000","66,500,000",Customer-282,Yangon
T000319,04-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,43,"180,000","7,740,000",Customer-163,Yangon
T000320,04-03-2025,PROD-010,Webcam 1080p HD,Electronics,32,"200,000","6,400,000",Customer-472,Bago
T000321,05-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,49,"25,000","1,225,000",Customer-328,Yangon
T000322,05-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,31,"180,000","5,580,000",Customer-694,Mandalay
T000323,05-03-2025,PROD-010,Webcam 1080p HD,Electronics,19,"200,000","3,800,000",Customer-513,Naypyitaw
T000324,05-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,20,"120,000","2,400,000",Customer-072,Mandalay
T000325,05-03-2025,PROD-003,27-inch 4K Monitor,Electronics,300,"1,200,000","360,000,000",Customer-044,Bago
T000326,05-03-2025,PROD-004,Standing Desk Converter,Furniture,29,"500,000","14,500,000",Customer-776,Mandalay
T000327,05-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,14,"350,000","4,900,000",Customer-026,Naypyitaw
T000328,05-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,40,"25,000","1,000,000",Customer-659,Yangon
T000329,05-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,24,"25,000","600,000",Customer-518,Naypyitaw
T000330,05-03-2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000",Customer-749,Mandalay
T000331,05-03-2025,PROD-004,Standing Desk Converter,Furniture,14,"500,000","7,000,000",Customer-509,Mandalay
T000332,05-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"350,000","1,750,000",Customer-107,Yangon
T000333,05-03-2025,PROD-003,27-inch 4K Monitor,Electronics,16,"1,200,000","19,200,000",Customer-187,Taunggyi
T000334,05-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,24,"950,000","22,800,000",Customer-548,Bago
T000335,06-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,290,"950,000","275,500,000",Customer-620,Yangon
T000336,06-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,39,"25,000","975,000",Customer-696,Taunggyi
T000337,06-03-2025,PROD-004,Standing Desk Converter,Furniture,48,"500,000","24,000,000",Customer-891,Bago
T000338,06-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,29,"25,000","725,000",Customer-292,Naypyitaw
T000339,06-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,12,"450,000","5,400,000",Customer-670,Yangon
T000340,06-03-2025,PROD-007,USB-C Docking Station,Electronics,420,"250,000","105,000,000",Customer-804,Yangon
T000341,06-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"180,000","1,620,000",Customer-517,Yangon
T000342,06-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,42,"950,000","39,900,000",Customer-006,Bago
T000343,06-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,27,"120,000","3,240,000",Customer-559,Naypyitaw
T000344,06-03-2025,PROD-004,Standing Desk Converter,Furniture,27,"500,000","13,500,000",Customer-817,Naypyitaw
T000345,06-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"450,000","2,700,000",Customer-413,Naypyitaw
T000346,06-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,28,"350,000","9,800,000",Customer-313,Mandalay
T000347,06-03-2025,PROD-010,Webcam 1080p HD,Electronics,18,"200,000","3,600,000",Customer-708,Yangon
T000348,06-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,190,"950,000","180,500,000",Customer-159,Mandalay
T000349,10-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,180,"350,000","63,000,000",Customer-710,Bago
T000350,10-03-2025,PROD-010,Webcam 1080p HD,Electronics,27,"200,000","5,400,000",Customer-289,Bago
T000351,10-03-2025,PROD-010,Webcam 1080p HD,Electronics,36,"200,000","7,200,000",Customer-576,Mandalay
T000352,10-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,49,"25,000","1,225,000",Customer-869,Naypyitaw
T000353,10-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,38,"450,000","17,100,000",Customer-986,Bago
T000354,10-03-2025,PROD-007,USB-C Docking Station,Electronics,17,"250,000","4,250,000",Customer-528,Yangon
T000355,10-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,370,"350,000","129,500,000",Customer-180,Mandalay
T000356,10-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,50,"350,000","17,500,000",Customer-757,Naypyitaw
T000357,10-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,23,"180,000","4,140,000",Customer-739,Yangon
T000358,10-03-2025,PROD-007,USB-C Docking Station,Electronics,27,"250,000","6,750,000",Customer-826,Taunggyi
T000359,10-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,450,"180,000","81,000,000",Customer-159,Mandalay
T000360,10-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,34,"350,000","11,900,000",Customer-818,Yangon
T000361,11-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,26,"25,000","650,000",Customer-738,Yangon
T000362,11-03-2025,PROD-007,USB-C Docking Station,Electronics,36,"250,000","9,000,000",Customer-016,Taunggyi
T000363,11-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,36,"450,000","16,200,000",Customer-849,Yangon
T000364,11-03-2025,PROD-007,USB-C Docking Station,Electronics,23,"250,000","5,750,000",Customer-272,Naypyitaw
T000365,11-03-2025,PROD-004,Standing Desk Converter,Furniture,40,"500,000","20,000,000",Customer-163,Yangon
T000366,11-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,39,"25,000","975,000",Customer-651,Mandalay
T000367,11-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,40,"120,000","4,800,000",Customer-126,Yangon
T000368,11-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,34,"450,000","15,300,000",Customer-799,Bago
T000369,11-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,20,"950,000","19,000,000",Customer-008,Bago
T000370,11-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,15,"450,000","6,750,000",Customer-017,Yangon
T000371,11-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,30,"450,000","13,500,000",Customer-533,Taunggyi
T000372,12-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,430,"120,000","51,600,000",Customer-241,Yangon
T000373,12-03-2025,PROD-004,Standing Desk Converter,Furniture,29,"500,000","14,500,000",Customer-601,Naypyitaw
T000374,12-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,30,"450,000","13,500,000",Customer-512,Yangon
T000375,12-03-2025,PROD-004,Standing Desk Converter,Furniture,29,"500,000","14,500,000",Customer-673,Yangon
T000376,12-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,32,"120,000","3,840,000",Customer-783,Yangon
T000377,12-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,31,"120,000","3,720,000",Customer-482,Mandalay
T000378,12-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"950,000","5,700,000",Customer-369,Naypyitaw
T000379,12-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,37,"450,000","16,650,000",Customer-884,Bago
T000380,12-03-2025,PROD-004,Standing Desk Converter,Furniture,49,"500,000","24,500,000",Customer-654,Mandalay
T000381,12-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,24,"25,000","600,000",Customer-095,Yangon
T000382,12-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,17,"25,000","425,000",Customer-919,Mandalay
T000383,12-03-2025,PROD-004,Standing Desk Converter,Furniture,46,"500,000","23,000,000",Customer-617,Mandalay
T000384,13-03-2025,PROD-010,Webcam 1080p HD,Electronics,35,"200,000","7,000,000",Customer-851,Yangon
T000385,13-03-2025,PROD-004,Standing Desk Converter,Furniture,11,"500,000","5,500,000",Customer-927,Taunggyi
T000386,13-03-2025,PROD-003,27-inch 4K Monitor,Electronics,55,"1,200,000","66,000,000",Customer-663,Bago
T000387,13-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,"950,000","8,550,000",Customer-119,Yangon
T000388,13-03-2025,PROD-003,27-inch 4K Monitor,Electronics,24,"1,200,000","28,800,000",Customer-562,Bago
T000389,13-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,32,"450,000","14,400,000",Customer-758,Yangon
T000390,13-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,28,"25,000","700,000",Customer-796,Taunggyi
T000391,13-03-2025,PROD-003,27-inch 4K Monitor,Electronics,80,"1,200,000","96,000,000",Customer-806,Naypyitaw
T000392,13-03-2025,PROD-001,Ergonomic Mesh Chair,Furniture,22,"450,000","9,900,000",Customer-376,Mandalay
T000393,13-03-2025,PROD-003,27-inch 4K Monitor,Electronics,47,"1,200,000","56,400,000",Customer-021,Taunggyi
T000394,13-03-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,250,"25,000","6,250,000",Customer-499,Yangon
T000395,13-03-2025,PROD-010,Webcam 1080p HD,Electronics,16,"200,000","3,200,000",Customer-892,Mandalay
T000396,13-03-2025,PROD-003,27-inch 4K Monitor,Electronics,21,"1,200,000","25,200,000",Customer-052,Taunggyi
T000397,14-03-2025,PROD-004,Standing Desk Converter,Furniture,14,"500,000","7,000,000",Customer-936,Mandalay
T000398,14-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,12,"950,000","11,400,000",Customer-670,Yangon
T000399,14-03-2025,PROD-005,Noise-Cancelling Headphones,Electronics,12,"950,000","11,400,000",Customer-669,Mandalay
T000400,14-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,38,"120,000","4,560,000",Customer-501,Bago
T000401,14-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,36,"180,000","6,480,000",Customer-789,Yangon
T000402,14-03-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,21,"120,000","2,520,000",Customer-129,Taunggyi
T000403,14-03-2025,PROD-009,Adjustable Monitor Arm,Furniture,36,"180,000","6,480,000",Customer-026,Naypyitaw
T000404,14-03-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,17,"350,000","5,950,000",Customer-461,Taunggyi
T000405,14-03-2025,PROD-003,27-inch 4K Monitor,Electronics,31,"1,200,000","37,200,000",Customer-909,Mandalay
